# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
738	0.738738738738739	-0.938068826896165	-0.8	-0.937995018310826	1
739	0.73973973973974	-0.948498133559794	-0.8	-0.948411214235314	1
740	0.740740740740741	-0.957989512315489	-0.8	-0.957889845374299	1
741	0.741741741741742	-0.966533577558042	-0.8	-0.966421139059493	1
742	0.742742742742743	-0.974121880438736	-0.8	-0.973997663896636	1
743	0.743743743743744	-0.980746917220039	-0.8	-0.980611502594751	1
744	0.744744744744745	-0.986402136695715	-0.8	-0.986257079704062	1
745	0.745745745745746	-0.991081946669019	-0.8	-0.990928334243839	1
746	0.746746746746747	-0.994781719482585	-0.8	-0.994621547641721	1
747	0.747747747747748	-0.9974977965945	-0.8	-0.997332516160161	1
748	0.748748748748749	-0.999227492196079	-0.8	-0.999059379037142	1
749	0.74974974974975	-0.999969095867747	-0.8	-0.999799790711233	1
750	0.750750750750751	-0.999721874270389	-0.8	-0.999553749163695	1
751	0.751751751751752	-0.998486071870522	-0.8	-0.998320767942145	1
752	0.752752752752753	-0.996262910698555	-0.8	-0.996102704704057	1
753	0.753753753753754	-0.993054589140368	-0.8	-0.992900933039026	1
754	0.754754754754755	-0.988864279763436	-0.8	-0.988719171213673	1
755	0.755755755755756	-0.983696126179611	-0.8	-0.983560653792504	1
756	0.756756756756757	-0.977555238947686	-0.8	-0.977430960584219	1
757	0.757757757757758	-0.970447690519797	-0.8	-0.970335188061167	1
758	0.758758758758759	-0.962380509236633	-0.8	-0.96228077850706	1
759	0.75975975975976	-0.95336167237743	-0.8	-0.953274691235024	1
760	0.760760760760761	-0.943400098271582	-0.8	-0.943326231936716	1
761	0.761761761761762	-0.932505637479708	-0.8	-0.932444223698971	1
762	0.762762762762763	-0.920689063052863	-0.8	-0.920639836554322	1
763	0.763763763763764	-0.907962059879546	-0.8	-0.907923758296249	1
764	0.764764764764765	-0.894337213131028	-0.8	-0.894309024231094	1
765	0.765765765765766	-0.879827995816431	-0.8	-0.879808187791912	1
766	0.766766766766767	-0.864448755459866	-0.8	-0.864436150491787	1
767	0.767767767767768	-0.848214699912802	-0.8	-0.848207332336284	1
768	0.768768768768769	-0.831141882315694	-0.8	-0.831138501978162	1
769	0.76976976976977	-0.813247185223734	-0.8	-0.813245946928427	1
770	0.770770770770771	-0.794548303912446	-0.794548303912446	-0.794548303912446	0
771	0.771771771771772	-0.775063728879601	-0.775063728879601	-0.775063728879601	0
772	0.772772772772773	-0.754812727560799	-0.754812727560799	-0.754812727560799	0
773	0.773773773773774	-0.733815325276729	-0.733815325276729	-0.733815325276729	0
774	0.774774774774775	-0.712092285431027	-0.712092285431027	-0.712092285431027	0
775	0.775775775775776	-0.689665088978265	-0.689665088978265	-0.689665088978265	0
776	0.776776776776777	-0.666555913182371	-0.666555913182371	-0.666555913182371	0
777	0.777777777777778	-0.642787609686539	-0.642787609686539	-0.642787609686539	0
778	0.778778778778779	-0.618383681916217	-0.618383681916217	-0.618383681916217	0
779	0.77977977977978	-0.593368261837623	-0.593368261837623	-0.593368261837623	0
780	0.780780780780781	-0.567766086094709	-0.567766086094709	-0.567766086094709	0
781	0.781781781781782	-0.541602471548189	-0.541602471548189	-0.541602471548189	0
782	0.782782782782783	-0.514903290240813	-0.514903290240813	-0.514903290240813	0
783	0.783783783783784	-0.487694943813636	-0.487694943813636	-0.487694943813636	0
784	0.784784784784785	-0.460004337398614	-0.460004337398614	-0.460004337398614	0
785	0.785785785785786	-0.431858853013296	-0.431858853013296	-0.431858853013296	0
786	0.786786786786787	-0.403286322483981	-0.403286322483981	-0.403286322483981	0
787	0.787787787787788	-0.37431499992402	-0.37431499992402	-0.37431499992402	0
788	0.788788788788789	-0.344973533794593	-0.344973533794593	-0.344973533794593	0
789	0.78978978978979	-0.315290938575503	-0.315290938575503	-0.315290938575503	0
790	0.790790790790791	-0.285296566074048	-0.285296566074048	-0.285296566074048	0
791	0.791791791791792	-0.25502007640031	-0.25502007640031	-0.25502007640031	0
792	0.792792792792793	-0.224491408637574	-0.224491408637574	-0.224491408637574	0
793	0.793793793793794	-0.193740751236901	-0.193740751236901	-0.193740751236901	0
794	0.794794794794795	-0.162798512165095	-0.162798512165095	-0.162798512165095	0
795	0.795795795795796	-0.131695288835623	-0.131695288835623	-0.131695288835623	0
796	0.796796796796797	-0.100461837852168	-0.100461837852168	-0.100461837852168	0
797	0.797797797797798	-0.0691290445947865	-0.0691290445947865	-0.0691290445947865	0
798	0.798798798798799	-0.0377278926787171	-0.0377278926787171	-0.0377278926787171	0
799	0.7997997997998	-0.00628943331606914	-0.00628943331606914	-0.00628943331606914	0
800	0.800800800800801	0.0251552453893765	0.0251552453893765	0.0251552453893765	0
801	0.801801801801802	0.0565750491837915	0.0565750491837915	0.0565750491837915	0
802	0.802802802802803	0.0879389084110589	0.0879389084110589	0.0879389084110589	0
803	0.803803803803804	0.119215808736173	0.119215808736173	0.119215808736173	0
804	0.804804804804805	0.150374821813935	0.150374821813935	0.150374821813935	0
805	0.805805805805806	0.181385135872651	0.181385135872651	0.181385135872651	0
806	0.806806806806807	0.212216086182507	0.212216086182507	0.212216086182507	0
807	0.807807807807808	0.242837185378588	0.242837185378588	0.242837185378588	0
808	0.808808808808809	0.273218153608465	0.273218153608465	0.273218153608465	0
809	0.80980980980981	0.303328948474624	0.303328948474624	0.303328948474624	0
810	0.810810810810811	0.333139794742057	0.333139794742057	0.333139794742057	0
811	0.811811811811812	0.362621213781665	0.362621213781665	0.362621213781665	0
812	0.812812812812813	0.391744052720398	0.391744052720398	0.391744052720398	0
813	0.813813813813814	0.420479513269213	0.420479513269213	0.420479513269213	0
814	0.814814814814815	0.44879918020046	0.44879918020046	0.44879918020046	0
815	0.815815815815816	0.476675049446427	0.476675049446427	0.476675049446427	0
816	0.816816816816817	0.504079555791326	0.504079555791326	0.504079555791326	0
817	0.817817817817818	0.53098560012932	0.53098560012932	0.53098560012932	0
818	0.818818818818819	0.557366576261641	0.557366576261641	0.557366576261641	0
819	0.81981981981982	0.583196397206271	0.583196397206271	0.583196397206271	0
820	0.820820820820821	0.608449520994216	0.608449520994216	0.608449520994216	0
821	0.821821821821822	0.633100975926822	0.633100975926822	0.633100975926822	0
822	0.822822822822823	0.657126385269188	0.657126385269188	0.657126385269188	0
823	0.823823823823824	0.680501991355251	0.680501991355251	0.680501991355251	0
824	0.824824824824825	0.703204679080681	0.703204679080681	0.703204679080681	0
825	0.825825825825826	0.725211998760399	0.725211998760399	0.725211998760399	0
826	0.826826826826827	0.746502188328052	0.746502188328052	0.746502188328052	0
827	0.827827827827828	0.767054194855598	0.767054194855598	0.767054194855598	0
828	0.828828828828829	0.786847695371588	0.786847695371588	0.786847695371588	0
829	0.82982982982983	0.805863116957667	0.8	0.805861880047285	1
830	0.830830830830831	0.824081656103365	0.8	0.824078279353399	1
831	0.831831831831832	0.84148529730005	0.8	0.841477937122814	1
832	0.832832832832833	0.858056830855687	0.8	0.858044237828168	1
833	0.833833833833834	0.873779869912727	0.8	0.873760079523725	1
834	0.834834834834835	0.888638866652355	0.8	0.888610701243813	1
835	0.835835835835836	0.902619127669035	0.8	0.902580855823844	1
836	0.836836836836837	0.915706828500169	0.8	0.915657637419596	1
837	0.837837837837838	0.927889027296509	0.8	0.927827654207396	1
838	0.838838838838839	0.939153677619767	0.8	0.939079856024233	1
839	0.83983983983984	0.949489640354813	0.8	0.949402706947109	1
840	0.840840840840841	0.95888669472465	0.8	0.958787013053993	1
841	0.841841841841842	0.96733554839729	0.8	0.967223094882325	1
842	0.842842842842843	0.974827846674534	0.8	0.974703615310816	1
843	0.843843843843844	0.981356180753559	0.8	0.981220751897106	1
844	0.844844844844845	0.98691409505316	0.8	0.986769024880411	1
845	0.845845845845846	0.991496093597385	0.8	0.99134246939834	1
846	0.846846846846847	0.995097645450266	0.8	0.994937463610374	1
