# i	 t	 x_true	 y_clipped	 x_declipped	 clipped_flag
589	0.176788394197099	-0.603553086420804	-0.603553086420804	-0.603553086420804	0
590	0.177088544272136	-0.608921341951264	-0.608921341951264	-0.608921341951264	0
591	0.177388694347174	-0.614439565752163	-0.614439565752163	-0.614439565752163	0
592	0.177688844422211	-0.620081541633742	-0.620081541633742	-0.620081541633742	0
593	0.177988994497249	-0.625820543615709	-0.625820543615709	-0.625820543615709	0
594	0.178289144572286	-0.631629397345732	-0.631629397345732	-0.631629397345732	0
595	0.178589294647324	-0.63748054253609	-0.63748054253609	-0.63748054253609	0
596	0.178889444722361	-0.643346096278983	-0.643346096278983	-0.643346096278983	0
597	0.179189594797399	-0.649197917099161	-0.649197917099161	-0.649197917099161	0
598	0.179489744872436	-0.655007669600843	-0.655007669600843	-0.655007669600843	0
599	0.179789894947474	-0.660746889564708	-0.660746889564708	-0.660746889564708	0
600	0.180090045022511	-0.666387049349748	-0.666387049349748	-0.666387049349748	0
601	0.180390195097549	-0.671899623454154	-0.671899623454154	-0.671899623454154	0
602	0.180690345172586	-0.677256154089116	-0.677256154089116	-0.677256154089116	0
603	0.180990495247624	-0.682428316619432	-0.682428316619432	-0.682428316619432	0
604	0.181290645322661	-0.687387984725169	-0.687387984725169	-0.687387984725169	0
605	0.181590795397699	-0.692107295139313	-0.692107295139313	-0.692107295139313	0
606	0.181890945472736	-0.696558711817294	-0.696558711817294	-0.696558711817294	0
607	0.182191095547774	-0.700715089395682	-0.7	-0.70071483952962	1
608	0.182491245622811	-0.704549735798852	-0.7	-0.704549096251757	1
609	0.182791395697849	-0.708036473854503	-0.7	-0.70803520102885	1
610	0.183091545772886	-0.711149701781077	-0.7	-0.71114770991687	1
611	0.183391695847924	-0.713864452412719	-0.7	-0.713861640296067	1
612	0.183691845922961	-0.716156451030296	-0.7	-0.716152870363387	1
613	0.183991995997999	-0.718002171670107	-0.7	-0.717997899894656	1
614	0.184292146073037	-0.719378891785385	-0.7	-0.719374113288263	1
615	0.184592296148074	-0.720264745139392	-0.7	-0.720259676776079	1
616	0.184892446223112	-0.720638772812876	-0.7	-0.720633665018404	1
617	0.185192596298149	-0.720480972212935	-0.7	-0.720476094763625	1
618	0.185492746373187	-0.719772343974773	-0.7	-0.719767914994422	1
619	0.185792896448224	-0.718494936652618	-0.7	-0.718491177036167	1
620	0.186093046523262	-0.716631889100984	-0.7	-0.716628888254388	1
621	0.186393196598299	-0.714167470452665	-0.7	-0.714165318611911	1
622	0.186693346673337	-0.711087117605211	-0.7	-0.711085717917584	1
623	0.186993496748374	-0.707377470133249	-0.7	-0.707376758832154	1
624	0.187293646823412	-0.703026402549713	-0.7	-0.703026117668258	1
625	0.187593796898449	-0.698023053845033	-0.698023053845033	-0.698023053845033	0
626	0.187893946973487	-0.692357854239375	-0.692357854239375	-0.692357854239375	0
627	0.188194097048524	-0.686022549089282	-0.686022549089282	-0.686022549089282	0
628	0.188494247123562	-0.679010219896377	-0.679010219896377	-0.679010219896377	0
629	0.188794397198599	-0.671315302372301	-0.671315302372301	-0.671315302372301	0
630	0.189094547273637	-0.662933601520592	-0.662933601520592	-0.662933601520592	0
631	0.189394697348674	-0.653862303702869	-0.653862303702869	-0.653862303702869	0
632	0.189694847423712	-0.644099985663421	-0.644099985663421	-0.644099985663421	0
633	0.189994997498749	-0.633646620493048	-0.633646620493048	-0.633646620493048	0
634	0.190295147573787	-0.622503580519843	-0.622503580519843	-0.622503580519843	0
635	0.190595297648824	-0.61067363712141	-0.61067363712141	-0.61067363712141	0
636	0.190895447723862	-0.598160957459908	-0.598160957459908	-0.598160957459908	0
637	0.191195597798899	-0.58497109814809	-0.58497109814809	-0.58497109814809	0
638	0.191495747873937	-0.571110995861396	-0.571110995861396	-0.571110995861396	0
639	0.191795897948974	-0.556588954917877	-0.556588954917877	-0.556588954917877	0
640	0.192096048024012	-0.541414631854501	-0.541414631854501	-0.541414631854501	0
641	0.19239619809905	-0.525599017035061	-0.525599017035061	-0.525599017035061	0
642	0.192696348174087	-0.509154413331429	-0.509154413331429	-0.509154413331429	0
643	0.192996498249125	-0.492094411926497	-0.492094411926497	-0.492094411926497	0
644	0.193296648324162	-0.47443386529339	-0.47443386529339	-0.47443386529339	0
645	0.1935967983992	-0.456188857411905	-0.456188857411905	-0.456188857411905	0
646	0.193896948474237	-0.437376671289183	-0.437376671289183	-0.437376671289183	0
647	0.194197098549275	-0.418015753857582	-0.418015753857582	-0.418015753857582	0
648	0.194497248624312	-0.398125678328553	-0.398125678328553	-0.398125678328553	0
649	0.19479739869935	-0.377727104086906	-0.377727104086906	-0.377727104086906	0
650	0.195097548774387	-0.356841734215277	-0.356841734215277	-0.356841734215277	0
651	0.195397698849425	-0.335492270743894	-0.335492270743894	-0.335492270743894	0
652	0.195697848924462	-0.313702367725636	-0.313702367725636	-0.313702367725636	0
653	0.1959979989995	-0.291496582241315	-0.291496582241315	-0.291496582241315	0
654	0.196298149074537	-0.268900323444508	-0.268900323444508	-0.268900323444508	0
655	0.196598299149575	-0.24593979975968	-0.24593979975968	-0.24593979975968	0
656	0.196898449224612	-0.222641964351383	-0.222641964351383	-0.222641964351383	0
657	0.19719859929965	-0.199034458985977	-0.199034458985977	-0.199034458985977	0
658	0.197498749374687	-0.175145556411057	-0.175145556411057	-0.175145556411057	0
659	0.197798899449725	-0.151004101380748	-0.151004101380748	-0.151004101380748	0
660	0.198099049524762	-0.126639450458179	-0.126639450458179	-0.126639450458179	0
661	0.1983991995998	-0.102081410729001	-0.102081410729001	-0.102081410729001	0
662	0.198699349674837	-0.0773601775621567	-0.0773601775621567	-0.0773601775621567	0
663	0.198999499749875	-0.0525062715562478	-0.0525062715562478	-0.0525062715562478	0
664	0.199299649824912	-0.027550474811461	-0.027550474811461	-0.027550474811461	0
